Account,Service Number,Reason Code,Adjust Type,Op Type,Open Amount,Ext Trans Id,Bill Cycle ID,Acct Balance,Balance Type,Eff Date,Exp Date,Notify Flag,Due Date,Remark,Invoice No,Invoice ID,Invoice Date,Region,Amount format
1100668052,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919443,8777141,24-05-2020,R03,399.01
1100685022,,AC_AJCRASE,CR,1,32071.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919442,8777133,24-05-2020,R03,320.71
1100684026,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919441,8780056,24-05-2020,R03,399.01
1100671022,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919440,8780054,24-05-2020,R03,499.00
1100681043,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919439,8769054,24-05-2020,R03,229.00
1100674039,,AC_AJCRASE,CR,1,42927.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919438,8778097,24-05-2020,R03,429.27
1100681035,,AC_AJCRASE,CR,1,51493.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919420,8778098,24-05-2020,R03,514.93
1100677047,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919437,8780053,24-05-2020,R03,399.01
1100669023,,AC_AJCRASE,CR,1,19900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919436,8772098,24-05-2020,R03,199.00
1100685014,,AC_AJCRASE,CR,1,61896.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919435,8772099,24-05-2020,R03,618.96
1100669026,,AC_AJCRASE,CR,1,20019.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919434,8784053,24-05-2020,R03,200.19
1100671019,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919433,8776105,24-05-2020,R03,499.00
1100676070,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919432,8778096,24-05-2020,R03,499.00
1100686023,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919431,8781052,24-05-2020,R03,229.00
1100678002,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919423,8781053,24-05-2020,R03,399.01
1100678014,,AC_AJCRASE,CR,1,23377.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919422,8769055,24-05-2020,R03,233.77
1100676049,,AC_AJCRASE,CR,1,42900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919421,8781054,24-05-2020,R03,429.00
1100670032,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919419,8782054,24-05-2020,R03,399.01
1100678010,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919418,8776107,24-05-2020,R03,229.00
1100681023,,AC_AJCRASE,CR,1,19900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919417,8774079,24-05-2020,R03,199.00
1100676060,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919396,8784052,24-05-2020,R03,399.01
1100681004,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919394,8774080,24-05-2020,R03,399.01
1100600010,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920265,8782017,24-05-2020,R09,599.00
1100678001,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919393,8776106,24-05-2020,R03,229.00
1100673038,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919392,8782053,24-05-2020,R03,499.00
1100629006,,AC_AJCRASE,CR,1,40020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920264,8776070,24-05-2020,R09,400.20
1100679021,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919391,8783050,24-05-2020,R03,229.00
1100682001,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919390,8783049,24-05-2020,R03,499.00
1100661006,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920275,8772063,24-05-2020,R09,599.00
1100610011,,AC_AJCRASE,CR,1,62613.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920263,8774043,24-05-2020,R09,626.13
1100626000,,AC_AJCRASE,CR,1,71896.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920274,8772065,24-05-2020,R09,718.96
1100681006,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920273,8784016,24-05-2020,R09,599.00
1100595017,,AC_AJCRASE,CR,1,64389.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920272,8776071,24-05-2020,R09,643.89
1100621000,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920271,8778061,24-05-2020,R09,599.00
1100596015,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920270,8781016,24-05-2020,R09,599.00
1100627002,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920269,8781018,24-05-2020,R09,599.00
1100594007,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920268,8769020,24-05-2020,R09,599.00
1100622004,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920267,8781017,24-05-2020,R09,599.00
1100599008,,AC_AJCRASE,CR,1,63898.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920266,8778060,24-05-2020,R09,638.98
1100599008,,AC_AJCRASE,CR,1,63223.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918449,8749030,15-05-2020,R09,632.23
1100599008,,AC_AJCRASE,CR,1,40.0,,20200315,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003916388,8522005,15-04-2020,R09,0.40
1100683012,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919958,8770077,24-05-2020,R04,499.00
1100686011,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919957,8770079,24-05-2020,R04,229.00
1100676015,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919908,8777103,24-05-2020,R04,499.00
1100670021,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919907,8784021,24-05-2020,R04,399.01
1100705008,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919906,8772068,24-05-2020,R04,229.00
1100701004,,AC_AJCRASE,CR,1,50019.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920577,8778079,24-05-2020,R07,500.19
1100727007,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920576,8780037,24-05-2020,R07,399.01
1100702017,,AC_AJCRASE,CR,1,31897.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920575,8772080,24-05-2020,R07,318.97
1100725002,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920574,8772081,24-05-2020,R07,399.01
1100721003,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920573,8784034,24-05-2020,R07,499.00
1100676018,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919914,8776074,24-05-2020,R04,399.01
1100668018,,AC_AJCRASE,CR,1,40519.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919913,8778065,24-05-2020,R04,405.19
1100668018,,AC_AJCRASE,CR,1,14742.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918340,8746025,15-05-2020,R04,147.42
1100612000,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920207,8779086,24-05-2020,R09,599.00
1100612001,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920206,8779084,24-05-2020,R09,599.00
1100612001,,AC_AJCRASE,CR,1,47920.0,,20200330,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003917612,8620001,30-04-2020,R09,479.20
1100613001,,AC_AJCRASE,CR,1,73271.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920205,8771153,24-05-2020,R09,732.71
1100713002,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919762,8771362,24-05-2020,R06,499.00
1100713000,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919761,8781113,24-05-2020,R06,229.00
1100685013,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919870,8770117,24-05-2020,R06,399.01
1100680019,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919869,8769064,24-05-2020,R06,499.00
1100680019,,AC_AJCRASE,CR,1,39919.0,,20200330,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003917412,8619039,30-04-2020,R06,399.19
1100711002,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919760,8781112,24-05-2020,R06,499.00
1100691010,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919759,8771142,24-05-2020,R06,399.01
1100681026,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919871,8770116,24-05-2020,R06,399.01
1100685012,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919868,8782061,24-05-2020,R06,499.00
1100684014,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919867,8775108,24-05-2020,R06,229.00
1100683019,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919866,8775107,24-05-2020,R06,499.00
1100685011,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919865,8775106,24-05-2020,R06,399.01
1100681020,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919864,8773085,24-05-2020,R06,399.01
1100681025,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919863,8773087,24-05-2020,R06,499.00
1100681027,,AC_AJCRASE,CR,1,71213.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919862,8773086,24-05-2020,R06,712.13
1100602010,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920411,8775061,24-05-2020,R09,599.00
1100599006,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920410,8775063,24-05-2020,R09,599.00
1100681029,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919861,8779145,24-05-2020,R06,399.01
1100679020,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919860,8779146,24-05-2020,R06,229.00
1100611001,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920409,8775062,24-05-2020,R09,599.00
1100618003,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920262,8784017,24-05-2020,R09,599.00
1100603005,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920261,8774045,24-05-2020,R09,599.00
1100619015,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920260,8774044,24-05-2020,R09,399.01
1100596016,,AC_AJCRASE,CR,1,62004.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920421,8776069,24-05-2020,R09,620.04
1100596016,,AC_AJCRASE,CR,1,54308.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918543,8736005,15-05-2020,R09,543.08
1100702009,,AC_AJCRASE,CR,1,60000.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920420,8782018,24-05-2020,R09,600.00
1100623004,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920419,8783017,24-05-2020,R09,600.20
1100596008,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920418,8783013,24-05-2020,R09,399.01
1100615012,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920416,8770073,24-05-2020,R09,599.00
1100618002,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920415,8770071,24-05-2020,R09,600.20
1100616008,,AC_AJCRASE,CR,1,71417.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920414,8770072,24-05-2020,R09,714.17
1100611010,,AC_AJCRASE,CR,1,71896.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920413,8769018,24-05-2020,R09,718.96
1100610004,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920412,8782016,24-05-2020,R09,599.00
1100614000,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920259,8773041,24-05-2020,R09,599.00
1100615005,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920258,8773042,24-05-2020,R09,499.00
1100613006,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920257,8773040,24-05-2020,R09,599.00
1100619012,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920256,8779100,24-05-2020,R09,599.00
1100629007,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920255,8779101,24-05-2020,R09,399.01
1100594014,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920254,8779099,24-05-2020,R09,599.00
1100623000,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920253,8771200,24-05-2020,R09,599.00
1100597004,,AC_AJCRASE,CR,1,60108.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920252,8771203,24-05-2020,R09,601.08
1100595013,,AC_AJCRASE,CR,1,61725.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920251,8771199,24-05-2020,R09,617.25
1100595013,,AC_AJCRASE,CR,1,89251.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918546,8742006,15-05-2020,R09,892.51
1100669034,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920249,8771202,24-05-2020,R09,599.00
1100596009,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920248,8771205,24-05-2020,R09,399.01
1100602002,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920246,8771198,24-05-2020,R09,599.00
1100615008,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920245,8771201,24-05-2020,R09,599.00
1100616018,,AC_AJCRASE,CR,1,87473.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920244,8771204,24-05-2020,R09,874.73
1100611006,,AC_AJCRASE,CR,1,60139.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920243,8781081,24-05-2020,R09,601.39
1100685009,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919951,8773055,24-05-2020,R04,399.01
1100685005,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919939,8776072,24-05-2020,R04,229.00
1100741002,,AC_AJCRASE,CR,1,54454.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920536,8771266,24-05-2020,R07,544.54
1100703016,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920530,8771270,24-05-2020,R07,229.00
1100704004,,AC_AJCRASE,CR,1,41398.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920529,8771273,24-05-2020,R07,413.98
1100702007,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920528,8771272,24-05-2020,R07,399.01
1100704001,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920527,8771269,24-05-2020,R07,229.00
1100704010,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920526,8771268,24-05-2020,R07,229.00
1100723004,,AC_AJCRASE,CR,1,53628.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920525,8771271,24-05-2020,R07,536.28
1100684006,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920375,8778052,24-05-2020,R09,599.00
1100682039,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920374,8782009,24-05-2020,R09,599.00
1100711021,,AC_AJCRASE,CR,1,83132.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919943,8781085,24-05-2020,R08,831.32
1100711021,,AC_AJCRASE,CR,1,39435.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918388,8742011,15-05-2020,R08,394.35
1100690004,,AC_AJCRASE,CR,1,88132.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919897,8782021,24-05-2020,R08,881.32
1100597007,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920329,8769009,24-05-2020,R09,599.00
1100598007,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920328,8782008,24-05-2020,R09,599.00
1100600017,,AC_AJCRASE,CR,1,29900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920327,8775053,24-05-2020,R09,299.00
1100602003,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920320,8781010,24-05-2020,R09,599.00
1100595014,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920326,8775052,24-05-2020,R09,399.01
1100595015,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920325,8775054,24-05-2020,R09,499.00
1100602005,,AC_AJCRASE,CR,1,40423.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920324,8772060,24-05-2020,R09,404.23
1100602004,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920323,8784011,24-05-2020,R09,599.00
1100628001,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920322,8776065,24-05-2020,R09,599.00
1100600011,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920321,8778057,24-05-2020,R09,599.00
1100618000,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920319,8781012,24-05-2020,R09,600.20
1100623011,,AC_AJCRASE,CR,1,23019.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920242,8783012,24-05-2020,R01,230.19
1100668063,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919430,8780047,24-05-2020,R09,599.00
1100668056,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919429,8772093,24-05-2020,R09,599.00
1100594011,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919428,8772092,24-05-2020,R09,599.00
1100611011,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919427,8784045,24-05-2020,R09,599.00
1100615015,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919426,8776101,24-05-2020,R09,599.00
1100673046,,AC_AJCRASE,CR,1,60020.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919368,8784056,24-05-2020,R09,600.20
1100681012,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919425,8778091,24-05-2020,R09,599.00
1100674050,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919424,8781048,24-05-2020,R09,599.00
1100681011,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919379,8781046,24-05-2020,R09,599.00
1100595008,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919378,8769048,24-05-2020,R09,599.00
1100672027,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919377,8781047,24-05-2020,R09,599.00
1100609009,,AC_AJCRASE,CR,1,40139.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919376,8778092,24-05-2020,R09,401.39
1100614008,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919367,8776108,24-05-2020,R09,599.00
1100669038,,AC_AJCRASE,CR,1,60108.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919375,8780059,24-05-2020,R09,601.08
1100610008,,AC_AJCRASE,CR,1,81202.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919374,8780055,24-05-2020,R09,812.02
1100683021,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919373,8769057,24-05-2020,R09,599.00
1100613013,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919372,8778100,24-05-2020,R09,599.00
1100609012,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919371,8780057,24-05-2020,R09,599.00
1100671043,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919366,8778099,24-05-2020,R09,599.00
1100672054,,AC_AJCRASE,CR,1,59900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919370,8772101,24-05-2020,R09,599.00
1100620001,,AC_AJCRASE,CR,1,29900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919369,8772103,24-05-2020,R09,299.00
1100701011,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920126,8775072,24-05-2020,R08,399.01
1100627004,,AC_AJCRASE,CR,1,60975.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919365,8781055,24-05-2020,R09,609.75
1100680018,,AC_AJCRASE,CR,1,60497.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919364,8781056,24-05-2020,R09,604.97
1100708009,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919966,8781026,24-05-2020,R08,229.00
1100716025,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919965,8778069,24-05-2020,R08,399.01
1100714002,,AC_AJCRASE,CR,1,49900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919964,8782026,24-05-2020,R08,499.00
1100708024,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919963,8776079,24-05-2020,R08,229.00
1100716048,,AC_AJCRASE,CR,1,52899.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919962,8774053,24-05-2020,R08,528.99
1100716048,,AC_AJCRASE,CR,1,27563.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918325,8747013,15-05-2020,R08,275.63
1100716024,,AC_AJCRASE,CR,1,22900.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003919961,8784026,24-05-2020,R08,229.00
1100698003,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920138,8774052,24-05-2020,R08,399.01
1100716021,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920137,8774054,24-05-2020,R08,399.01
1100708025,,AC_AJCRASE,CR,1,45899.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920136,8776080,24-05-2020,R08,458.99
1100708025,,AC_AJCRASE,CR,1,24086.0,,20200415,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003918322,8751007,15-05-2020,R08,240.86
1100709017,,AC_AJCRASE,CR,1,39901.0,,20200424,,,,,,,Ajuste cuentas asigandas ciclo 24,000000000003920135,8782027,24-05-2020,R08,399.01
